epic,feature,story_id,story,scenario,code_unit,path,test,evidence,status,finding_ids,maturity,gap
Promotions & Loyalty,Marketing/subscriptions,S-promo-05,"As a rider/driver, I subscribe to a paid plan (Spinr Pass)",happy,GET /unsubscribe,backend/routes/marketing.py:106,backend/tests/test_marketing_preferences.py,INFERRED,mapped,-,-,-
Promotions & Loyalty,Marketing/subscriptions,S-promo-05,"As a rider/driver, I subscribe to a paid plan (Spinr Pass)",happy,GET /preferences,backend/routes/marketing.py:131,backend/tests/test_marketing_preferences.py,INFERRED,mapped,-,-,-
Promotions & Loyalty,Marketing/subscriptions,S-promo-05,"As a rider/driver, I subscribe to a paid plan (Spinr Pass)",happy,PUT /preferences,backend/routes/marketing.py:143,backend/tests/test_marketing_preferences.py,INFERRED,mapped,-,-,-
Notifications & Messaging,In-app notifications,S-notif-03,"As a user, I see an in-app notification inbox",happy,POST /test-push,backend/routes/notifications.py:82,backend/tests/rls/test_notifications_and_docs_admin_rls.py,INFERRED,mapped,-,-,-
Notifications & Messaging,In-app notifications,S-notif-03,"As a user, I see an in-app notification inbox",happy,POST /debug-ride-offer,backend/routes/notifications.py:180,backend/tests/rls/test_notifications_and_docs_admin_rls.py,INFERRED,mapped,-,-,-
Notifications & Messaging,In-app notifications,S-notif-03,"As a user, I see an in-app notification inbox",happy,POST /register-token,backend/routes/notifications.py:310,backend/tests/rls/test_notifications_and_docs_admin_rls.py,INFERRED,mapped,-,-,-
Notifications & Messaging,In-app notifications,S-notif-03,"As a user, I see an in-app notification inbox",happy,GET ,backend/routes/notifications.py:432,backend/tests/rls/test_notifications_and_docs_admin_rls.py,INFERRED,mapped,-,-,-
Notifications & Messaging,In-app notifications,S-notif-03,"As a user, I see an in-app notification inbox",happy,PUT /{notification_id}/read,backend/routes/notifications.py:477,backend/tests/rls/test_notifications_and_docs_admin_rls.py,INFERRED,mapped,-,-,-
Notifications & Messaging,In-app notifications,S-notif-03,"As a user, I see an in-app notification inbox",happy,PUT /read-all,backend/routes/notifications.py:488,backend/tests/rls/test_notifications_and_docs_admin_rls.py,INFERRED,mapped,-,-,-
Notifications & Messaging,In-app notifications,S-notif-03,"As a user, I see an in-app notification inbox",happy,DELETE /{notification_id},backend/routes/notifications.py:521,backend/tests/rls/test_notifications_and_docs_admin_rls.py,INFERRED,mapped,-,-,-
Notifications & Messaging,In-app notifications,S-notif-03,"As a user, I see an in-app notification inbox",happy,DELETE ,backend/routes/notifications.py:545,backend/tests/rls/test_notifications_and_docs_admin_rls.py,INFERRED,mapped,-,-,-
Notifications & Messaging,In-app notifications,S-notif-03,"As a user, I see an in-app notification inbox",happy,GET /preferences,backend/routes/notifications.py:611,backend/tests/rls/test_notifications_and_docs_admin_rls.py,INFERRED,mapped,-,-,-
Notifications & Messaging,In-app notifications,S-notif-03,"As a user, I see an in-app notification inbox",happy,PUT /preferences,backend/routes/notifications.py:634,backend/tests/rls/test_notifications_and_docs_admin_rls.py,INFERRED,mapped,-,-,-
Ride Booking & Matching,Offer matching,S-book-03,"As a driver, I receive ride offers matched to my location/vehicle/WAV status",happy,GET /{ride_id}.png,backend/routes/offer_card.py:57,backend/tests/test_offer_card_route.py,INFERRED,mapped,-,-,-
Ride Completion & Payments,Unmapped endpoint,ORPHAN,-,happy,POST /create-intent,backend/routes/payments.py:421,backend/tests/test_payments_stripe_error_specificity.py,INFERRED,orphan,DRIFT-005;MONEY-004;OBS-006;RECURRENCE-001,-,-
Ride Completion & Payments,Unmapped endpoint,ORPHAN,-,happy,POST /confirm,backend/routes/payments.py:587,backend/tests/test_payments_stripe_error_specificity.py,INFERRED,orphan,DRIFT-005;MONEY-004;OBS-006;RECURRENCE-001,-,-
Ride Completion & Payments,Unmapped endpoint,ORPHAN,-,happy,POST /setup-intent,backend/routes/payments.py:778,backend/tests/test_payments_stripe_error_specificity.py,INFERRED,orphan,DRIFT-005;MONEY-004;OBS-006;RECURRENCE-001,-,-
Ride Completion & Payments,Unmapped endpoint,ORPHAN,-,happy,GET /methods,backend/routes/payments.py:821,backend/tests/test_payments_stripe_error_specificity.py,INFERRED,orphan,DRIFT-005;MONEY-004;OBS-006;RECURRENCE-001,-,-
Ride Completion & Payments,Unmapped endpoint,ORPHAN,-,happy,GET /cards,backend/routes/payments.py:873,backend/tests/test_payments_stripe_error_specificity.py,INFERRED,orphan,DRIFT-005;MONEY-004;OBS-006;RECURRENCE-001,-,-
Ride Completion & Payments,Unmapped endpoint,ORPHAN,-,happy,POST /cards,backend/routes/payments.py:983,backend/tests/test_payments_stripe_error_specificity.py,INFERRED,orphan,DRIFT-005;MONEY-004;OBS-006;RECURRENCE-001,-,-
Ride Completion & Payments,Unmapped endpoint,ORPHAN,-,happy,POST /cards/{card_id}/default,backend/routes/payments.py:1145,backend/tests/test_payments_stripe_error_specificity.py,INFERRED,orphan,DRIFT-005;MONEY-004;OBS-006;RECURRENCE-001,-,-
Ride Completion & Payments,Unmapped endpoint,ORPHAN,-,happy,DELETE /cards/{card_id},backend/routes/payments.py:1210,backend/tests/test_payments_stripe_error_specificity.py,INFERRED,orphan,DRIFT-005;MONEY-004;OBS-006;RECURRENCE-001,-,-
Ride Completion & Payments,Unmapped endpoint,ORPHAN,-,happy,POST /payment-sheet,backend/routes/payments.py:1298,backend/tests/test_payments_stripe_error_specificity.py,INFERRED,orphan,DRIFT-005;MONEY-004;OBS-006;RECURRENCE-001,-,-
Promotions & Loyalty,Coupon/promo codes,S-promo-01,"As a rider, I can apply a promo code to a ride",happy,POST /validate,backend/routes/promotions.py:389,backend/tests/test_routes_promotions_coverage.py,INFERRED,mapped,INFO-005;SAFETY-005,-,-
Promotions & Loyalty,Coupon/promo codes,S-promo-01,"As a rider, I can apply a promo code to a ride",happy,POST /apply,backend/routes/promotions.py:406,backend/tests/test_routes_promotions_coverage.py,INFERRED,mapped,INFO-005;SAFETY-005,-,-
Promotions & Loyalty,Coupon/promo codes,S-promo-01,"As a rider, I can apply a promo code to a ride",happy,GET /available,backend/routes/promotions.py:652,backend/tests/test_routes_promotions_coverage.py,INFERRED,mapped,INFO-005;SAFETY-005,-,-
Promotions & Loyalty,Coupon/promo codes,S-promo-01,"As a rider, I can apply a promo code to a ride",happy,GET ,backend/routes/promotions.py:681,backend/tests/test_routes_promotions_coverage.py,INFERRED,mapped,INFO-005;SAFETY-005,-,-
Promotions & Loyalty,Coupon/promo codes,S-promo-01,"As a rider, I can apply a promo code to a ride",happy,POST ,backend/routes/promotions.py:688,backend/tests/test_routes_promotions_coverage.py,INFERRED,mapped,INFO-005;SAFETY-005,-,-
Promotions & Loyalty,Coupon/promo codes,S-promo-01,"As a rider, I can apply a promo code to a ride",happy,PUT /{promo_id},backend/routes/promotions.py:737,backend/tests/test_routes_promotions_coverage.py,INFERRED,mapped,INFO-005;SAFETY-005,-,-
Promotions & Loyalty,Coupon/promo codes,S-promo-01,"As a rider, I can apply a promo code to a ride",happy,DELETE /{promo_id},backend/routes/promotions.py:764,backend/tests/test_routes_promotions_coverage.py,INFERRED,mapped,INFO-005;SAFETY-005,-,-
Promotions & Loyalty,Driver quests/bonuses,S-promo-02,"As a driver, I complete quests for bonus incentives",happy,GET ,backend/routes/quests.py:102,backend/tests/test_corporate_allowance_requests.py,INFERRED,mapped,-,-,-
Promotions & Loyalty,Driver quests/bonuses,S-promo-02,"As a driver, I complete quests for bonus incentives",happy,POST /{quest_id}/join,backend/routes/quests.py:189,backend/tests/test_corporate_allowance_requests.py,INFERRED,mapped,-,-,-
Promotions & Loyalty,Driver quests/bonuses,S-promo-02,"As a driver, I complete quests for bonus incentives",happy,GET /my-quests,backend/routes/quests.py:257,backend/tests/test_corporate_allowance_requests.py,INFERRED,mapped,-,-,-
Promotions & Loyalty,Driver quests/bonuses,S-promo-02,"As a driver, I complete quests for bonus incentives",happy,POST /progress/{progress_id}/claim,backend/routes/quests.py:311,backend/tests/test_corporate_allowance_requests.py,INFERRED,mapped,-,-,-
Promotions & Loyalty,Driver quests/bonuses,S-promo-02,"As a driver, I complete quests for bonus incentives",happy,POST /create,backend/routes/quests.py:427,backend/tests/test_corporate_allowance_requests.py,INFERRED,mapped,-,-,-
Promotions & Loyalty,Driver quests/bonuses,S-promo-02,"As a driver, I complete quests for bonus incentives",happy,GET /list,backend/routes/quests.py:453,backend/tests/test_corporate_allowance_requests.py,INFERRED,mapped,-,-,-
Promotions & Loyalty,Driver quests/bonuses,S-promo-02,"As a driver, I complete quests for bonus incentives",happy,PATCH /{quest_id},backend/routes/quests.py:506,backend/tests/test_corporate_allowance_requests.py,INFERRED,mapped,-,-,-
Promotions & Loyalty,Driver quests/bonuses,S-promo-02,"As a driver, I complete quests for bonus incentives",happy,GET /{quest_id}/participants,backend/routes/quests.py:530,backend/tests/test_corporate_allowance_requests.py,INFERRED,mapped,-,-,-
"Safety, Trust & Fraud",SOS / emergency,S-safety-01,"As a rider/driver, I can trigger SOS and it notifies contacts + safety team",happy,POST /report,backend/routes/safety.py:62,backend/tests/test_dispute_ledger_replay_safety.py,INFERRED,mapped,INFO-005;OBS-006;SAFETY-001;SAFETY-002;SAFETY-005,-,-
"Safety, Trust & Fraud",SOS / emergency,S-safety-01,"As a rider/driver, I can trigger SOS and it notifies contacts + safety team",happy,POST /report/{incident_id}/photo,backend/routes/safety.py:150,backend/tests/test_dispute_ledger_replay_safety.py,INFERRED,mapped,INFO-005;OBS-006;SAFETY-001;SAFETY-002;SAFETY-005,-,-
Maps & Routing,Service-area geometry,S-maps-03,"As an admin, I define service-area boundaries",happy,GET /service-areas,backend/routes/service_areas.py:73,backend/tests/test_admin_service_areas_coverage.py,INFERRED,mapped,-,-,-
Maps & Routing,Service-area geometry,S-maps-03,"As an admin, I define service-area boundaries",happy,GET /service-areas/{area_id}/airport-zones,backend/routes/service_areas.py:109,backend/tests/test_admin_service_areas_coverage.py,INFERRED,mapped,-,-,-
Admin Dashboard & Operations,Settings/flags,S-admin-06,"As an admin, I manage Stripe/Twilio/Maps keys and feature flags in DB",happy,GET /settings,backend/routes/settings.py:56,backend/tests/test_admin_settings_company_app_download_url.py,INFERRED,mapped,-,-,-
Admin Dashboard & Operations,Settings/flags,S-admin-06,"As an admin, I manage Stripe/Twilio/Maps keys and feature flags in DB",happy,GET /settings/legal,backend/routes/settings.py:117,backend/tests/test_admin_settings_company_app_download_url.py,INFERRED,mapped,-,-,-
Admin Dashboard & Operations,Settings/flags,S-admin-06,"As an admin, I manage Stripe/Twilio/Maps keys and feature flags in DB",happy,GET /company-info,backend/routes/settings.py:136,backend/tests/test_admin_settings_company_app_download_url.py,INFERRED,mapped,-,-,-
Admin Dashboard & Operations,Dispute resolution,S-admin-04,"As an admin, I resolve disputes and support tickets",happy,POST /support/chat,backend/routes/support.py:71,backend/tests/test_support_tickets_ai_suggest.py,INFERRED,mapped,OBS-006,-,-
Admin Dashboard & Operations,Dispute resolution,S-admin-04,"As an admin, I resolve disputes and support tickets",happy,POST /support/escalate,backend/routes/support.py:118,backend/tests/test_support_tickets_ai_suggest.py,INFERRED,mapped,OBS-006,-,-
Authentication & Authorization,Profile management,S-auth-06,"As a rider/driver, I can view/edit my profile",happy,GET /profile,backend/routes/users.py:94,backend/tests/test_admin_users_management.py,INFERRED,mapped,DRIFT-005;INFO-005,-,-
Authentication & Authorization,Profile management,S-auth-06,"As a rider/driver, I can view/edit my profile",happy,POST /profile,backend/routes/users.py:103,backend/tests/test_admin_users_management.py,INFERRED,mapped,DRIFT-005;INFO-005,-,-
Authentication & Authorization,Profile management,S-auth-06,"As a rider/driver, I can view/edit my profile",happy,POST /data-export,backend/routes/users.py:242,backend/tests/test_admin_users_management.py,INFERRED,mapped,DRIFT-005;INFO-005,-,-
Authentication & Authorization,Profile management,S-auth-06,"As a rider/driver, I can view/edit my profile",happy,DELETE /account,backend/routes/users.py:451,backend/tests/test_admin_users_management.py,INFERRED,mapped,DRIFT-005;INFO-005,-,-
Authentication & Authorization,Profile management,S-auth-06,"As a rider/driver, I can view/edit my profile",happy,DELETE /profile,backend/routes/users.py:531,backend/tests/test_admin_users_management.py,INFERRED,mapped,DRIFT-005;INFO-005,-,-
Authentication & Authorization,Profile management,S-auth-06,"As a rider/driver, I can view/edit my profile",happy,PATCH /profile/phone,backend/routes/users.py:574,backend/tests/test_admin_users_management.py,INFERRED,mapped,DRIFT-005;INFO-005,-,-
Authentication & Authorization,Profile management,S-auth-06,"As a rider/driver, I can view/edit my profile",happy,PUT /profile-image,backend/routes/users.py:671,backend/tests/test_admin_users_management.py,INFERRED,mapped,DRIFT-005;INFO-005,-,-
Authentication & Authorization,Profile management,S-auth-06,"As a rider/driver, I can view/edit my profile",happy,PATCH /profile/corporate,backend/routes/users.py:718,backend/tests/test_admin_users_management.py,INFERRED,mapped,DRIFT-005;INFO-005,-,-
Authentication & Authorization,Profile management,S-auth-06,"As a rider/driver, I can view/edit my profile",happy,GET /emergency-contacts,backend/routes/users.py:840,backend/tests/test_admin_users_management.py,INFERRED,mapped,DRIFT-005;INFO-005,-,-
Authentication & Authorization,Profile management,S-auth-06,"As a rider/driver, I can view/edit my profile",happy,POST /emergency-contacts,backend/routes/users.py:867,backend/tests/test_admin_users_management.py,INFERRED,mapped,DRIFT-005;INFO-005,-,-
Authentication & Authorization,Profile management,S-auth-06,"As a rider/driver, I can view/edit my profile",happy,DELETE /emergency-contacts/{contact_id},backend/routes/users.py:944,backend/tests/test_admin_users_management.py,INFERRED,mapped,DRIFT-005;INFO-005,-,-
Authentication & Authorization,Profile management,S-auth-06,"As a rider/driver, I can view/edit my profile",happy,GET /referral,backend/routes/users.py:1082,backend/tests/test_admin_users_management.py,INFERRED,mapped,DRIFT-005;INFO-005,-,-
Authentication & Authorization,Profile management,S-auth-06,"As a rider/driver, I can view/edit my profile",happy,GET /referrals,backend/routes/users.py:1091,backend/tests/test_admin_users_management.py,INFERRED,mapped,DRIFT-005;INFO-005,-,-
Authentication & Authorization,Profile management,S-auth-06,"As a rider/driver, I can view/edit my profile",happy,POST /referral/apply,backend/routes/users.py:1100,backend/tests/test_admin_users_management.py,INFERRED,mapped,DRIFT-005;INFO-005,-,-
